Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,attack_probability,anomaly_score,risk_score,priority,true_label
443,7005249,15,11,3457,9205,1110,0,230.4666667,369.6633346,1955,0,836.8181818,699.8036608,1807.501775,3.711502618,280209.96,1008030.888,4999158,3,2006088,143292.0,287744.3617,955360,222,6972134,697213.4,1551734.01,4999199,3,0,0,0,0,320,224,2.14125151,1.570251107,0,1955,468.962963,600.3842027,360461.1909,0,0,0,1,0,0,0,0,0,487.0,230.4666667,836.8181818,320,0,0,0,0,0,0,15,3457,11,9205,29200,36630,6,20,0.0,0.0,0,0,0.0,0.0,0,0,2.572396e-06,-0.0896705979207382,24.9,,0
80,47,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,64,0,42553.19149,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9966287,-0.2190169021308863,41.8,,1
443,19744,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,607.7795786,101.2965964,19744.0,0.0,19744,19744,19744,19744.0,0.0,19744,19744,0,0.0,0.0,0,0,0,0,0,0,40,0,101.2965964,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64158,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4.7160373e-07,-0.1968695603199892,5.8,P3,0
53,189,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1724867.725,21164.02116,63.0,68.73863542,138,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,10582.01058,10582.01058,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,4.5664706e-06,-0.2218179658896298,1.4,,0
80,127847,3,4,394,764,394,0,131.3333333,227.4760061,764,0,191.0,382.0,9057.701784,54.75294688,21307.83333,32065.93255,62792,4,62753,31376.5,44238.72155,62658,95,65260,21753.33333,35702.71734,62958,4,0,0,0,0,104,136,23.46554866,31.28739822,0,764,144.75,285.6850164,81615.92857,0,0,0,1,0,0,0,0,1,165.4285714,131.3333333,191.0,104,0,0,0,0,0,0,3,394,4,764,29200,939,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.00018263668,-0.1833025160284079,8.3,,0
53,190,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1031578.947,21052.63158,63.33333333,103.6355795,183,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10526.31579,10526.31579,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.0997846e-06,-0.229871104852147,0.0,,0
11780,32,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,249,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,9.215979e-06,-0.2030752290275709,4.7,,0
53,237,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,860759.4937,16877.63713,79.0,96.0832972,187,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,80,80,8438.818565,8438.818565,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,80,0,0,0,0,0,0,2,86,2,118,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,1.4299284e-06,-0.2194935935376853,1.8,,0
21,9409659,9,15,111,188,24,0,12.33333333,10.04987562,34,0,12.53333333,14.54975045,31.77585925,2.550570642,409115.6087,1062806.759,3253963,4,6488170,811021.25,1497566.021,3295640,48,9409470,672105.0,1311954.865,3253963,4,0,0,0,0,296,488,0.956463991,1.594106651,0,34,11.96,12.78175783,163.3733333,0,0,0,1,0,0,0,0,1,12.45833333,12.33333333,12.53333333,296,0,0,0,0,0,0,9,111,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9997657,-0.1597192884022925,52.4,,1
80,99454681,7,7,386,11595,362,0,55.14285714,135.3408396,4344,0,1656.428571,1760.597234,120.4669291,0.140767633,7650360.077,27500000.0,99300000,0,99300000,16600000.0,40500000.0,99300000,0,99500000,16600000.0,40500000.0,99300000,16,0,0,0,0,184,232,0.070383816,0.070383816,0,4344,799.1333333,1423.188516,2025465.552,1,0,0,0,0,0,0,0,1,856.2142857,55.14285714,1656.428571,184,0,0,0,0,0,0,7,386,7,11595,0,235,4,20,17989.0,0.0,17989,17989,99300000.0,0.0,99300000,99300000,0.9999939,0.1176803667344699,100.0,,1
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9999535,-0.2013542304094844,45.0,,1
55874,77,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,480519.4805,38961.03896,38.5,50.20458146,74,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,20,25974.02597,12987.01299,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.1300854e-06,-0.1642783426391126,11.6,,0
443,5054827,9,6,710,3781,517,0,78.88888889,172.6567726,1448,0,630.1666667,675.6864411,888.4577059,2.967460607,361059.0714,1317699.353,4939058,2,5054827,631853.375,1740502.147,4939058,47,55086,11017.2,13805.86983,28109,192,0,0,0,0,296,200,1.780476364,1.186984243,0,1448,280.6875,496.6116818,246623.1625,0,0,0,1,0,0,0,0,0,299.4,78.88888889,630.1666667,296,0,0,0,0,0,0,9,710,6,3781,29200,287,3,32,0.0,0.0,0,0,0.0,0.0,0,0,9.023569e-06,-0.1565733535659043,13.0,,0
53,48196,2,2,88,210,44,44,44.0,0.0,105,105,105.0,0.0,6183.085733,82.99443937,16065.33333,27780.94896,48144,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,41.49721969,41.49721969,44,105,68.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,85.5,44.0,105.0,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4.3236616e-07,-0.2303641128117188,0.0,,0
80,67563301,6,6,387,11595,369,0,64.5,149.202882,5792,0,1932.5,2989.558881,177.3447985,0.177611215,6142118.273,20300000.0,67400000,2,67400000,13500000.0,30100000.0,67400000,2,67600000,13500000.0,30100000.0,67400000,47,0,0,0,0,164,200,0.088805608,0.088805608,0,5792,922.1538462,2163.642255,4681347.808,1,0,0,0,0,0,0,0,1,999.0,64.5,1932.5,164,0,0,0,0,0,0,6,387,6,11595,0,235,3,20,8990.0,0.0,8990,8990,67400000.0,0.0,67400000,67400000,0.99999845,0.1039116953497938,99.4,,1
53732,552,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3623.188406,552.0,0.0,552,552,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1811.594203,1811.594203,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.3184317e-05,-0.2057617563705659,4.3,,0
53,48305,2,2,82,190,41,41,41.0,0.0,95,95,95.0,0.0,5630.887072,82.80716282,16101.66667,27843.88093,48253,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,41.40358141,41.40358141,41,95,62.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,78.25,41.0,95.0,64,0,0,0,0,0,0,2,82,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1.9983188e-06,-0.2303827215017433,0.0,,0
80,82068720,7,6,371,11595,371,0,53.0,140.2248195,4344,0,1932.5,1754.831473,145.8046379,0.158403835,6839060.0,23600000.0,81900000,2,81900000,13700000.0,33400000.0,81900000,2,151460,30292.0,60584.30876,138206,17,0,0,0,0,232,200,0.085294373,0.073109462,0,4344,854.7142857,1460.10102,2131894.989,0,0,0,0,1,0,0,0,0,920.4615385,53.0,1932.5,232,0,0,0,0,0,0,7,371,6,11595,274,235,1,32,506.0,0.0,506,506,81900000.0,0.0,81900000,81900000,0.9999988,0.0782940386392905,94.8,,1
53,63053,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,1934.88018,31.71934722,63053.0,0.0,63053,63053,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,15.85967361,15.85967361,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,32,0,0,0,0,0,0,1,45,1,77,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2.4299902e-06,-0.2285427930358416,0.2,,0
53,173,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1132947.977,23121.38728,57.66666667,59.09596715,121,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11560.69364,11560.69364,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,5.8512514e-06,-0.2286597933133335,0.2,P3,0
80,115904135,16,15,334,1544,323,0,20.875,80.56788028,772,0,102.9333333,271.6403785,16.20304573,0.267462416,3863471.167,4834663.199,10000000,4,116000000,7726942.333,4097290.986,10000000,24173,110000000,7882238.071,4210087.367,10000000,1776,0,0,0,0,344,444,0.138045118,0.129417298,0,772,58.6875,195.6043468,38261.06048,0,0,0,1,0,0,0,0,0,60.58064516,20.875,102.9333333,344,0,0,0,0,0,0,16,334,15,1544,8192,288,12,20,54921.09091,104095.6471,368781,23409,9977068.0,66053.85072,10000000,9778180,2.4961776e-07,-0.0982124358496227,23.4,,0
80,134,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,89552.23881,14925.37313,134.0,0.0,134,134,134,134.0,0.0,134,134,0,0.0,0.0,0,0,0,0,0,0,40,0,14925.37313,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.4821991e-05,-0.2213590055097606,1.5,,0
53,488,1,1,51,108,51,51,51.0,0.0,108,108,108.0,0.0,325819.6721,4098.360656,488.0,0.0,488,488,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2049.180328,2049.180328,51,108,70.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,105.0,51.0,108.0,32,0,0,0,0,0,0,1,51,1,108,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2.384752e-06,-0.2259388890279457,0.7,,0
53,367,2,2,84,192,42,42,42.0,0.0,96,96,96.0,0.0,752043.5967,10899.18256,122.3333333,71.57047809,192,49,49,49.0,0.0,49,49,192,192.0,0.0,192,192,0,0,0,0,40,40,5449.591281,5449.591281,42,96,63.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,79.5,42.0,96.0,40,0,0,0,0,0,0,2,84,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.6296717e-06,-0.2284059103269941,0.2,,0
54884,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4495,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,9.239406e-07,-0.1944154905325014,6.3,,0
57545,47,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,63829.78723,23.5,31.81980515,46,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,32,40,21276.59574,42553.19149,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3.8826528e-07,-0.1967556135075838,5.9,,0
123,45951,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2089.181955,43.52462406,45951.0,0.0,45951,45951,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.76231203,21.76231203,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,3.7629198e-07,-0.2258431133660985,0.7,,0
443,115876949,21,20,1395,6522,693,0,66.42857143,166.2003524,1460,0,326.1,573.8617934,68.32247542,0.353823606,2896923.725,4502328.075,10000000,3,116000000,5793847.45,4924952.355,10000000,3,111000000,5828784.421,5060492.129,10000000,182,0,0,0,0,432,412,0.181226725,0.172596881,0,1460,188.5,428.7423042,183819.9634,0,0,0,1,0,0,0,0,0,193.097561,66.42857143,326.1,432,0,0,0,0,0,0,21,1395,20,6522,8192,5120,20,20,63917.25,123329.8274,455542,28237,9592494.917,1414235.693,10000000,5101694,9.059595e-07,-0.0684802666721771,28.7,,0
22,1275408,41,44,2728,6634,456,0,66.53658537,110.1299454,976,0,150.7727273,312.8277529,7340.396171,66.64534016,15183.42857,104816.3335,956595,0,1275408,31885.2,159229.916,997040,1,318721,7412.116279,18453.10184,97411,0,0,0,0,0,1328,1424,32.14657584,34.49876432,0,976,108.8604651,239.0117478,57126.6156,0,0,0,1,0,0,0,0,1,110.1411765,66.53658537,150.7727273,1328,0,0,0,0,0,0,41,2728,44,6634,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,9.902545e-05,-0.0764167547950182,27.3,,0
80,5762672,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694122449,1920890.667,3253909.122,5677864,118,5762672,2881336.0,3954887.825,5677864,84808,0,0.0,0.0,0,0,0,0,0,0,72,32,0.520591837,0.173530612,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2.904012e-06,-0.1751755321937988,9.7,,0
53,90319,2,2,62,246,31,31,31.0,0.0,123,123,123.0,0.0,3410.135188,44.28746997,30106.33333,52139.63679,90312,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,22.14373498,22.14373498,31,123,67.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,84.75,31.0,123.0,40,0,0,0,0,0,0,2,62,2,246,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,7.5035166e-07,-0.2306016219535927,0.0,,0
53,48588,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,5062.978513,82.32485387,16196.0,28046.23271,48581,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,41.16242694,41.16242694,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,8.1558716e-07,-0.2312502609173659,0.0,,0
443,116355178,20,19,1527,4128,917,0,76.35,215.9072108,1460,0,217.2631579,481.7774777,48.60118902,0.335180614,3061978.368,4551970.081,10000000,2,116000000,6123956.737,4887812.794,10100000,3,112000000,6195883.889,5041433.338,10200000,2,0,0,0,0,412,392,0.171887494,0.16329312,0,1460,141.375,367.8645018,135324.2917,0,0,0,1,0,0,0,0,0,145.0,76.35,217.2631579,412,0,0,0,0,0,0,20,1527,19,4128,8192,5120,15,20,137093.7273,143844.4584,570801,93600,10000000.0,4729.030535,10000000,9999582,2.1562768e-07,-0.0919781586762102,24.5,,0
53,230698,1,1,43,191,43,43,43.0,0.0,191,191,191.0,0.0,1014.313085,8.669342604,230698.0,0.0,230698,230698,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,4.334671302,4.334671302,43,191,92.33333333,85.44783984,7301.333333,0,0,0,0,0,0,0,0,1,138.5,43.0,191.0,40,0,0,0,0,0,0,1,43,1,191,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,9.1317287e-07,-0.2054206686329279,4.3,,0
80,97734838,2,1,292,6,292,0,146.0,206.4751801,6,6,6.0,0.0,3.049066291,0.030695298,48900000.0,69100000.0,97700000,34,97700000,97700000.0,0.0,97700000,97700000,0,0.0,0.0,0,0,0,0,0,0,64,20,0.020463532,0.010231766,0,292,74.5,145.0275836,21033.0,0,0,0,0,1,0,0,0,0,99.33333333,146.0,6.0,64,0,0,0,0,0,0,2,292,1,6,410,0,1,32,0.0,0.0,0,0,97700000.0,0.0,97700000,97700000,0.9929132,0.0483034784173868,89.2,,1
54662,170,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.70588,170.0,0.0,170,170,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5882.352941,5882.352941,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,4.3411196e-06,-0.2043490833059589,4.5,,0
443,120919,13,9,5884,927,1448,0,452.6153846,666.1948587,789,0,103.0,261.2671047,56326.96268,181.9399763,5758.047619,10212.42919,40578,3,120919,10076.58333,15952.74661,55013,3,104169,13021.125,13445.20582,40578,48,0,0,0,0,428,296,107.509986,74.42999032,0,1448,296.1304348,548.2864467,300618.0277,0,0,0,1,0,0,0,0,0,309.5909091,452.6153846,103.0,428,0,0,0,0,0,0,13,5884,9,927,65535,1301,8,32,0.0,0.0,0,0,0.0,0.0,0,0,1.6228121e-06,-0.0971875215024438,23.6,,0
42446,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,354,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2.4086094e-06,-0.2168433766018749,2.3,,0
80,5257970,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.760749871,1752656.667,2951843.257,5160690,58,5257970,2628985.0,3580371.547,5160690,97280,0,0.0,0.0,0,0,0,0,0,0,104,40,0.570562403,0.190187468,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.00057158066,-0.166984078590342,11.2,,0
80,987,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2026.342452,987.0,0.0,987,987,987,987.0,0.0,987,987,0,0.0,0.0,0,0,0,0,0,0,64,0,2026.342452,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9989397,-0.2197113807113535,41.7,,1
53,175,2,2,70,174,35,35,35.0,0.0,87,87,87.0,0.0,1394285.714,22857.14286,58.33333333,95.84014469,169,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11428.57143,11428.57143,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,40,0,0,0,0,0,0,2,70,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.378597e-06,-0.2275160378482599,0.4,P3,0
52911,240,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12500.0,120.0,166.8772004,238,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,32,64,4166.666667,8333.333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,395,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,8.031533e-07,-0.1939793324216336,6.4,,0
80,112337938,19,17,1310,2238,433,0,68.94736842,161.959691,746,0,131.6470588,293.1426575,31.5832751,0.320461641,3209655.371,4642694.112,10000000,106,112000000,6238980.556,4847700.502,10000000,25146,112000000,7018841.938,4626513.854,10000000,20089,0,0,0,0,392,484,0.169132533,0.151329108,0,746,95.89189189,229.2379627,52550.04354,0,0,0,1,0,0,0,0,0,98.55555556,68.94736842,131.6470588,392,0,0,0,0,0,0,19,1310,17,2238,8192,360,14,20,249268.1818,522448.6709,1700396,36212,9959972.727,77101.1717,10000000,9796814,2.7405449e-07,-0.089511650672286,25.0,,0
53,22526,2,2,62,244,31,31,31.0,0.0,122,122,122.0,0.0,13584.30258,177.5725828,7508.666667,12962.97822,22477,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,64,64,88.7862914,88.7862914,31,122,67.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,84.25,31.0,122.0,64,0,0,0,0,0,0,2,62,2,244,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1.4372181e-06,-0.2295101244726726,0.0,,0
443,516641,4,3,228,145,228,0,57.0,114.0,145,0,48.33333333,83.71578903,721.9713495,13.54906018,86106.83333,126912.0865,337507,3,516641,172213.6667,148020.2399,337507,51903,388357,194178.5,274605.6256,388354,3,0,0,0,0,92,72,7.742320102,5.806740077,0,228,46.625,89.13703335,7945.410714,0,0,0,1,0,0,0,0,0,53.28571429,57.0,48.33333333,92,0,0,0,0,0,0,4,228,3,145,8192,110,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.7884861e-07,-0.197610878612366,5.7,,0
53,75608,1,1,48,154,48,48,48.0,0.0,154,154,154.0,0.0,2671.674955,26.45222728,75608.0,0.0,75608,75608,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.22611364,13.22611364,48,154,83.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,125.0,48.0,154.0,20,0,0,0,0,0,0,1,48,1,154,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.2191362e-06,-0.2229014428500346,1.2,,0
53,46373,1,1,48,112,48,48,48.0,0.0,112,112,112.0,0.0,3450.28357,43.12854463,46373.0,0.0,46373,46373,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.56427231,21.56427231,48,112,69.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,104.0,48.0,112.0,32,0,0,0,0,0,0,1,48,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.2924736e-06,-0.228154733502254,0.3,,0
53,95460,1,1,41,216,41,41,41.0,0.0,216,216,216.0,0.0,2692.227111,20.95118374,95460.0,0.0,95460,95460,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.47559187,10.47559187,41,216,99.33333333,101.0362971,10208.33333,0,0,0,0,0,0,0,0,1,149.0,41.0,216.0,20,0,0,0,0,0,0,1,41,1,216,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,6.4843897e-07,-0.2129328772448374,3.0,,0
53,47179,4,2,136,428,34,34,34.0,0.0,214,214,214.0,0.0,11954.47127,127.1752263,9435.8,13737.01988,30199,3,16977,5659.0,9796.479368,16971,3,3,3.0,0.0,3,3,0,0,0,0,80,40,84.78348418,42.39174209,34,214,85.42857143,87.83100657,7714.285714,0,0,0,0,0,0,0,0,0,99.66666667,34.0,214.0,80,0,0,0,0,0,0,4,136,2,428,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,5.544845e-06,-0.2092615326444222,3.6,,0
36536,14155,4,3,406,18,299,0,101.5,134.6563527,6,6,6.0,0.0,29954.07983,494.5249029,2359.166667,3678.459537,8180,3,14155,4718.333333,4246.382029,8243,4,5908,2954.0,4173.344223,5905,3,1,0,0,0,128,60,282.5856588,211.9392441,0,299,90.375,130.8073147,17110.55357,0,1,0,0,1,0,0,0,0,103.2857143,101.5,6.0,128,0,0,0,0,0,0,4,406,3,18,340,0,2,32,0.0,0.0,0,0,0.0,0.0,0,0,1.392235e-05,-0.1381307921775368,16.3,,0
80,4749429,2,1,1,0,1,0,0.5,0.707106781,0,0,0.0,0.0,0.210551626,0.631654879,2374714.5,3325136.405,4725941,23488,4749429,4749429.0,0.0,4749429,4749429,0,0.0,0.0,0,0,0,0,0,0,40,32,0.421103253,0.210551626,0,1,0.5,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0,0.666666667,0.5,0.0,40,0,0,0,0,0,0,2,1,1,0,256,294,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.8488148e-06,-0.1857131318698852,7.8,,0
